6;4;1;2;5;0;3;
1;6;4;3;0;5;2;
4;1;6;0;3;2;5;
2;5;6;4;1;3;0;
0;3;2;5;6;4;1;
3;0;5;2;1;6;4;
5;2;3;0;4;1;6;

6;4;1;5;2;0;3;
1;6;4;3;0;5;2;
4;1;6;0;3;2;5;
2;5;6;4;1;3;0;
0;3;2;5;6;4;1;
3;0;5;2;1;6;4;
5;2;0;3;4;1;6;

6;4;1;2;5;0;3;
1;6;4;3;0;5;2;
4;1;6;0;3;2;5;
2;5;6;4;1;3;0;
0;3;2;5;6;4;1;
3;0;5;2;1;6;4;
5;2;0;3;4;1;6;

