6;4;2;5;1;0;3;
2;6;4;1;5;3;0;
4;2;6;0;3;1;5;
1;5;3;0;6;4;2;
0;3;4;2;6;5;1;
3;0;5;1;2;6;4;
5;1;0;3;4;2;6;

6;4;2;5;1;0;3;
2;6;4;1;5;3;0;
4;2;6;3;0;1;5;
1;5;3;0;6;4;2;
0;3;4;2;6;5;1;
3;0;1;5;2;6;4;
5;1;0;3;4;2;6;

6;4;2;5;1;0;3;
2;6;4;1;5;3;0;
4;2;6;0;3;1;5;
1;5;3;0;6;4;2;
0;3;4;2;6;5;1;
3;0;1;5;2;6;4;
5;1;0;3;4;2;6;

