6;4;1;5;0;2;3;
1;6;4;0;5;3;2;
4;1;6;2;3;0;5;
0;5;3;2;6;4;1;
2;3;4;1;6;5;0;
3;2;5;0;1;6;4;
5;0;2;3;4;1;6;

6;4;1;5;0;2;3;
1;6;4;0;5;3;2;
4;1;6;3;2;0;5;
0;5;3;2;6;4;1;
2;3;4;1;6;5;0;
3;2;0;5;1;6;4;
5;0;2;3;4;1;6;

6;4;1;5;0;2;3;
1;6;4;0;5;3;2;
4;1;6;2;3;0;5;
0;5;3;2;6;4;1;
2;3;4;1;6;5;0;
3;2;0;5;1;6;4;
5;0;2;3;4;1;6;

