6;2;4;0;5;1;3;
4;6;2;3;1;0;5;
0;5;6;2;4;3;1;
2;4;6;1;3;5;0;
3;1;0;5;6;2;4;
1;3;5;0;4;6;2;
5;0;3;1;2;4;6;

6;2;4;5;0;1;3;
4;6;2;3;1;0;5;
0;5;6;2;4;3;1;
2;4;6;1;3;5;0;
3;1;0;5;6;2;4;
1;3;5;0;4;6;2;
5;0;1;3;2;4;6;

6;2;4;0;5;1;3;
4;6;2;3;1;0;5;
0;5;6;2;4;3;1;
2;4;6;1;3;5;0;
3;1;0;5;6;2;4;
1;3;5;0;4;6;2;
5;0;1;3;2;4;6;

