6;2;1;4;5;0;3;
2;6;4;1;3;5;0;
4;1;2;6;0;3;5;
3;5;0;6;2;1;4;
0;3;5;2;6;4;1;
1;4;5;0;3;6;2;
5;0;3;4;1;2;6;

6;2;1;4;5;0;3;
2;6;4;1;3;5;0;
4;1;2;6;0;3;5;
3;5;0;6;2;1;4;
0;3;5;2;6;4;1;
1;4;5;0;3;6;2;
5;0;3;1;4;2;6;

