6;4;2;0;5;1;3;
2;6;4;3;1;5;0;
4;2;6;1;3;0;5;
0;5;6;4;2;3;1;
1;3;0;5;6;4;2;
3;1;5;0;2;6;4;
5;0;3;1;4;2;6;

6;4;2;5;0;1;3;
2;6;4;3;1;5;0;
4;2;6;1;3;0;5;
0;5;6;4;2;3;1;
1;3;0;5;6;4;2;
3;1;5;0;2;6;4;
5;0;1;3;4;2;6;

6;4;2;0;5;1;3;
2;6;4;3;1;5;0;
4;2;6;1;3;0;5;
0;5;6;4;2;3;1;
1;3;0;5;6;4;2;
3;1;5;0;2;6;4;
5;0;1;3;4;2;6;

