6;2;4;0;1;5;3;
2;6;3;1;5;4;0;
0;4;6;2;5;3;1;
4;0;2;6;3;1;5;
3;1;5;2;6;0;4;
1;5;3;0;4;6;2;
5;3;1;4;0;2;6;

6;2;0;4;1;5;3;
2;6;3;1;5;4;0;
0;4;6;2;5;3;1;
4;0;2;6;3;1;5;
3;1;5;6;2;0;4;
1;5;3;0;4;6;2;
5;3;1;4;0;2;6;

6;2;0;4;1;5;3;
2;6;3;1;5;4;0;
0;4;6;2;5;3;1;
4;0;2;6;3;1;5;
3;1;5;2;6;0;4;
1;5;3;0;4;6;2;
5;3;1;4;0;2;6;

