6;1;4;0;2;5;3;
1;6;0;4;5;3;2;
4;0;6;1;3;2;5;
2;5;3;6;1;4;0;
3;2;5;1;6;0;4;
0;4;5;3;2;6;1;
5;3;2;0;4;1;6;

6;1;4;0;2;5;3;
1;6;0;4;5;3;2;
4;0;1;6;3;2;5;
2;5;3;6;1;4;0;
3;2;5;1;6;0;4;
0;4;5;3;2;6;1;
5;3;2;4;0;1;6;

6;1;4;0;2;5;3;
1;6;0;4;5;3;2;
4;0;1;6;3;2;5;
2;5;3;6;1;4;0;
3;2;5;1;6;0;4;
0;4;5;3;2;6;1;
5;3;2;0;4;1;6;

