6;1;4;2;5;0;3;
4;6;1;3;0;2;5;
2;5;6;1;4;3;0;
1;4;6;0;3;5;2;
3;0;2;5;6;1;4;
0;3;5;2;4;6;1;
5;2;3;0;1;4;6;

6;1;4;5;2;0;3;
4;6;1;3;0;2;5;
2;5;6;1;4;3;0;
1;4;6;0;3;5;2;
3;0;2;5;6;1;4;
0;3;5;2;4;6;1;
5;2;0;3;1;4;6;

6;1;4;2;5;0;3;
4;6;1;3;0;2;5;
2;5;6;1;4;3;0;
1;4;6;0;3;5;2;
3;0;2;5;6;1;4;
0;3;5;2;4;6;1;
5;2;0;3;1;4;6;

