7;5;2;6;1;4;0;3;
5;7;3;0;1;4;2;6;
3;0;7;5;2;6;1;4;
2;6;7;5;4;1;3;0;
1;4;5;7;3;0;6;2;
0;3;2;6;7;5;4;1;
4;1;6;2;0;3;7;5;
6;2;0;3;1;4;5;7;

7;5;4;1;6;2;0;3;
5;7;1;4;0;3;2;6;
2;6;7;5;4;1;3;0;
1;4;5;7;3;0;6;2;
0;3;2;6;7;5;4;1;
3;0;6;2;5;7;1;4;
4;1;6;2;0;3;7;5;
6;2;0;3;1;4;5;7;

7;5;2;6;1;4;0;3;
5;7;3;0;1;4;2;6;
2;6;7;5;4;1;3;0;
1;4;5;7;3;0;6;2;
3;0;5;7;6;2;1;4;
0;3;2;6;7;5;4;1;
4;1;6;2;0;3;7;5;
6;2;0;3;1;4;5;7;

7;5;2;6;1;4;0;3;
5;7;3;0;1;4;2;6;
2;6;7;5;4;1;3;0;
1;4;5;7;3;0;6;2;
3;0;5;7;2;6;1;4;
0;3;2;6;7;5;4;1;
4;1;6;2;0;3;7;5;
6;2;0;3;1;4;5;7;

