7;4;0;5;1;6;2;3;
4;7;2;3;6;1;0;5;
1;6;7;4;0;5;3;2;
2;3;4;7;1;6;5;0;
0;5;4;7;2;3;6;1;
5;0;3;2;7;4;1;6;
3;2;5;0;1;6;7;4;
6;1;3;2;5;0;4;7;

7;4;0;5;1;6;2;3;
4;7;2;3;6;1;0;5;
1;6;7;4;0;5;3;2;
2;3;4;7;1;6;5;0;
0;5;4;7;2;3;6;1;
5;0;3;2;4;7;1;6;
3;2;5;0;1;6;7;4;
6;1;3;2;5;0;4;7;

7;4;1;6;5;0;2;3;
4;7;2;3;6;1;0;5;
1;6;7;4;0;5;3;2;
2;3;4;7;1;6;5;0;
0;5;4;7;2;3;6;1;
5;0;2;3;4;7;1;6;
3;2;5;0;1;6;7;4;
6;1;3;2;5;0;4;7;

7;4;0;5;1;6;2;3;
4;7;2;3;6;1;0;5;
1;6;7;4;0;5;3;2;
2;3;4;7;1;6;5;0;
0;5;4;7;2;3;6;1;
5;0;2;3;4;7;1;6;
3;2;5;0;1;6;7;4;
6;1;3;2;5;0;4;7;

